Stn_Id,Stn_Name,CIMIS_Region,Date,Hour_(PST),Jul,ETo_(in),qc,Precip_(in),qc,Sol_Rad_(Ly/day),qc,Vap_Pres_(mBars),qc,Air_Temp_(F),qc,Rel_Hum (%),qc,Dew_Point_(F),qc,Wind_Speed_(mph),qc,Wind_Dir (0-360),qc,Soil_Temp_(F),qc
78,Pomona,Los Angeles Basin,11/12/2019,2000,316,0.00, ,0.00, ,0, ,14.4, ,61.9, ,76, ,54.4, ,1.4, ,195, ,60.3, 
78,Pomona,Los Angeles Basin,11/12/2019,2100,316,0.00,R,0.00, ,2, ,14.3, ,58.3, ,86, ,54.1, ,1.0,I,83, ,60.4, 
78,Pomona,Los Angeles Basin,11/12/2019,2200,316,0.00,R,0.00, ,1, ,14.3, ,56.8, ,91, ,54.1, ,1.0,I,77, ,60.4, 
78,Pomona,Los Angeles Basin,11/12/2019,2300,316,0.00,R,0.00, ,0, ,13.7, ,55.2, ,92, ,53.0, ,1.0,I,28, ,60.4, 
78,Pomona,Los Angeles Basin,11/12/2019,2400,316,0.00,R,0.00, ,0, ,13.4, ,54.0, ,94, ,52.3, ,1.0,I,47, ,60.4, 
78,Pomona,Los Angeles Basin,11/13/2019,0100,317,0.00,R,0.00, ,0, ,12.9, ,52.8, ,95, ,51.4, ,1.0,I,33, ,60.4, 
78,Pomona,Los Angeles Basin,11/13/2019,0200,317,0.00,R,0.00, ,0, ,12.5, ,51.7, ,96, ,50.5, ,1.0,I,357, ,60.3, 
78,Pomona,Los Angeles Basin,11/13/2019,0300,317,0.00, ,0.01, ,0, ,13.4, ,53.3, ,97, ,52.4, ,1.0, ,32, ,60.1, 
78,Pomona,Los Angeles Basin,11/13/2019,0400,317,0.00, ,0.01, ,0, ,12.1, ,50.3, ,97, ,49.5, ,1.2, ,352, ,59.6, 
78,Pomona,Los Angeles Basin,11/13/2019,0500,317,0.00, ,0.00, ,0, ,11.8, ,49.6, ,97, ,48.8, ,1.1, ,124, ,59.7, 
78,Pomona,Los Angeles Basin,11/13/2019,0600,317,0.00, ,0.00, ,0, ,11.2, ,48.3, ,97, ,47.6, ,1.0, ,136, ,59.7, 
78,Pomona,Los Angeles Basin,11/13/2019,0700,317,0.00,R,0.00, ,33, ,11.0, ,47.7, ,98, ,47.1, ,1.0,I,191, ,59.7, 
78,Pomona,Los Angeles Basin,11/13/2019,0800,317,0.00, ,0.00, ,342, ,12.8, ,51.5, ,98, ,51.0, ,1.2, ,301, ,59.7, 
78,Pomona,Los Angeles Basin,11/13/2019,0900,317,0.00, ,0.00, ,626, ,14.7, ,57.6, ,90, ,54.8, ,1.5, ,38, ,59.6, 
78,Pomona,Los Angeles Basin,11/13/2019,1000,317,0.01, ,0.00, ,1087, ,12.8, ,65.5, ,59, ,51.0, ,3.0, ,179, ,59.6, 
78,Pomona,Los Angeles Basin,11/13/2019,1100,317,0.01, ,0.00, ,1053, ,13.2, ,70.6, ,52, ,52.0, ,2.0, ,202, ,59.5, 
78,Pomona,Los Angeles Basin,11/13/2019,1200,317,0.02, ,0.00, ,1205, ,14.6, ,72.1, ,54, ,54.7, ,5.3, ,192, ,59.5, 
78,Pomona,Los Angeles Basin,11/13/2019,1300,317,0.02, ,0.00, ,1265, ,13.2, ,74.2, ,46, ,51.8, ,4.9, ,221, ,59.5, 
78,Pomona,Los Angeles Basin,11/13/2019,1400,317,0.01, ,0.00, ,1073, ,12.7, ,75.4, ,42, ,50.9, ,4.8, ,252, ,59.6, 
78,Pomona,Los Angeles Basin,11/13/2019,1500,317,0.01, ,0.00, ,724, ,13.3, ,74.2, ,46, ,52.2, ,4.9, ,286, ,59.7, 
78,Pomona,Los Angeles Basin,11/13/2019,1600,317,0.00, ,0.00, ,288, ,14.6, ,71.5, ,55, ,54.7, ,5.3, ,242, ,59.8, 
78,Pomona,Los Angeles Basin,11/13/2019,1700,317,0.00, ,0.00, ,86, ,15.5, ,67.9, ,66, ,56.3, ,5.0, ,229, ,59.9, 
78,Pomona,Los Angeles Basin,11/13/2019,1800,317,0.00, ,0.00, ,1, ,15.1, ,63.0, ,77, ,55.6, ,3.8, ,278, ,60.1, 
78,Pomona,Los Angeles Basin,11/13/2019,1900,317,0.00, ,0.00, ,0, ,14.5, ,59.7, ,83, ,54.5, ,2.7, ,292, ,60.2, 
78,Pomona,Los Angeles Basin,11/13/2019,2000,317,0.00, ,0.00, ,2, ,14.6, ,58.6, ,87, ,54.6, ,2.5, ,296, ,60.3, 
78,Pomona,Los Angeles Basin,11/13/2019,2100,317,0.00, ,0.00, ,1, ,14.0, ,56.9, ,89, ,53.6, ,1.5, ,224, ,60.4, 
78,Pomona,Los Angeles Basin,11/13/2019,2200,317,0.00, ,0.00, ,0, ,13.9, ,55.9, ,91, ,53.3, ,1.0, ,349, ,60.4, 
78,Pomona,Los Angeles Basin,11/13/2019,2300,317,0.00, ,0.02, ,0, ,13.5, ,54.5, ,93, ,52.6, ,1.1, ,353, ,60.4, 
78,Pomona,Los Angeles Basin,11/13/2019,2400,317,0.00, ,0.01, ,0, ,13.1, ,53.2, ,95, ,51.6, ,1.1, ,306, ,60.4, 
78,Pomona,Los Angeles Basin,11/14/2019,0100,318,0.00, ,0.00, ,0, ,12.5, ,51.8, ,95, ,50.5, ,1.0, ,29, ,60.4, 
78,Pomona,Los Angeles Basin,11/14/2019,0200,318,0.00,R,0.00, ,0, ,12.6, ,51.8, ,96, ,50.7, ,1.0,I,319, ,60.3, 
78,Pomona,Los Angeles Basin,11/14/2019,0300,318,0.00,R,0.00, ,0, ,12.6, ,51.8, ,96, ,50.7, ,1.0,I,298, ,60.3, 
78,Pomona,Los Angeles Basin,11/14/2019,0400,318,0.00,R,0.00, ,0, ,12.6, ,51.7, ,96, ,50.8, ,1.0,I,326, ,60.2, 
78,Pomona,Los Angeles Basin,11/14/2019,0500,318,0.00, ,0.00, ,0, ,12.9, ,52.3, ,97, ,51.4, ,1.0, ,280, ,60.1, 
78,Pomona,Los Angeles Basin,11/14/2019,0600,318,0.00, ,0.00, ,0, ,13.6, ,53.5, ,98, ,52.8, ,2.0, ,230, ,60.0, 
78,Pomona,Los Angeles Basin,11/14/2019,0700,318,0.00, ,0.00, ,10, ,14.3, ,54.5, ,98, ,54.1, ,1.7, ,236, ,59.9, 
78,Pomona,Los Angeles Basin,11/14/2019,0800,318,0.00, ,0.00, ,81, ,14.4, ,54.7, ,99, ,54.3, ,1.4, ,237, ,59.8, 
78,Pomona,Los Angeles Basin,11/14/2019,0900,318,0.00, ,0.00, ,173, ,14.8, ,55.4, ,99, ,55.1, ,1.6, ,153, ,59.8, 
78,Pomona,Los Angeles Basin,11/14/2019,1000,318,0.00, ,0.00, ,582, ,15.5, ,56.5, ,99, ,56.3, ,2.7, ,60, ,59.7, 
78,Pomona,Los Angeles Basin,11/14/2019,1100,318,0.01, ,0.00, ,1057, ,16.6, ,59.9, ,94, ,58.2, ,2.2, ,302, ,59.7, 
78,Pomona,Los Angeles Basin,11/14/2019,1200,318,0.01, ,0.00, ,1236, ,16.3, ,65.8, ,75, ,57.7, ,2.5, ,266, ,59.7, 
78,Pomona,Los Angeles Basin,11/14/2019,1300,318,0.01, ,0.00, ,1230, ,16.2, ,70.6, ,64, ,57.6, ,3.7, ,269, ,59.6, 
78,Pomona,Los Angeles Basin,11/14/2019,1400,318,0.01, ,0.00, ,1043, ,15.5, ,72.0, ,58, ,56.3, ,4.7, ,265, ,59.7, 
78,Pomona,Los Angeles Basin,11/14/2019,1500,318,0.01, ,0.00, ,689, ,14.1, ,71.6, ,53, ,53.7, ,4.9, ,292, ,59.8, 
78,Pomona,Los Angeles Basin,11/14/2019,1600,318,0.00, ,0.00, ,382, ,13.4, ,70.2, ,53, ,52.3, ,5.2, ,279, ,59.9, 
78,Pomona,Los Angeles Basin,11/14/2019,1700,318,0.00, ,0.00, ,49, ,13.8, ,66.2, ,63, ,53.1, ,4.2, ,283, ,60.0, 
78,Pomona,Los Angeles Basin,11/14/2019,1800,318,0.00, ,0.00, ,1, ,14.5, ,62.0, ,77, ,54.5, ,4.0, ,272, ,60.1, 
78,Pomona,Los Angeles Basin,11/14/2019,1900,318,0.00, ,0.00, ,0, ,14.4, ,60.0, ,81, ,54.2, ,3.0, ,253, ,60.2, 
78,Pomona,Los Angeles Basin,11/14/2019,2000,318,0.00, ,0.00, ,0, ,14.2, ,58.5, ,85, ,53.9, ,1.6, ,248, ,60.3, 
78,Pomona,Los Angeles Basin,11/14/2019,2100,318,0.00,R,0.00, ,0, ,13.7, ,56.3, ,89, ,53.0, ,1.0,I,22, ,60.4, 
78,Pomona,Los Angeles Basin,11/14/2019,2200,318,0.00, ,0.00, ,1, ,13.3, ,54.4, ,92, ,52.1, ,1.2, ,48, ,60.4, 
78,Pomona,Los Angeles Basin,11/14/2019,2300,318,0.00, ,0.00, ,2, ,13.2, ,53.8, ,94, ,52.0, ,1.0, ,144, ,60.4, 
78,Pomona,Los Angeles Basin,11/14/2019,2400,318,0.00,R,0.00, ,1, ,12.8, ,52.6, ,95, ,51.1, ,1.0,I,298, ,60.4, 
78,Pomona,Los Angeles Basin,11/15/2019,0100,319,0.00, ,0.00, ,0, ,12.6, ,51.8, ,96, ,50.7, ,1.4, ,191, ,60.4, 
78,Pomona,Los Angeles Basin,11/15/2019,0200,319,0.00, ,0.00, ,0, ,12.6, ,51.6, ,96, ,50.6, ,1.5, ,5, ,60.3, 
78,Pomona,Los Angeles Basin,11/15/2019,0300,319,0.00, ,0.01, ,0, ,13.3, ,52.8, ,98, ,52.1, ,1.0, ,14, ,60.1, 
78,Pomona,Los Angeles Basin,11/15/2019,0400,319,0.00, ,0.04, ,0, ,12.4, ,50.6, ,98, ,50.2, ,1.7, ,174, ,59.6, 
78,Pomona,Los Angeles Basin,11/15/2019,0500,319,0.00, ,0.00, ,1, ,12.9, ,51.8, ,99, ,51.4, ,1.6, ,167, ,59.5, 
78,Pomona,Los Angeles Basin,11/15/2019,0600,319,0.00, ,0.00, ,1, ,13.5, ,52.8, ,99, ,52.5, ,1.2, ,305, ,59.6, 
78,Pomona,Los Angeles Basin,11/15/2019,0700,319,0.00, ,0.00, ,14, ,14.4, ,54.5, ,99, ,54.2, ,2.5, ,51, ,59.6, 
78,Pomona,Los Angeles Basin,11/15/2019,0800,319,0.00, ,0.00, ,84, ,14.4, ,54.6, ,99, ,54.4, ,2.3, ,303, ,59.6, 
78,Pomona,Los Angeles Basin,11/15/2019,0900,319,0.00, ,0.00, ,158, ,14.8, ,55.3, ,99, ,55.1, ,3.6, ,256, ,59.6, 
78,Pomona,Los Angeles Basin,11/15/2019,1000,319,0.00, ,0.00, ,326, ,15.2, ,56.2, ,99, ,55.9, ,2.3, ,271, ,59.6, 
78,Pomona,Los Angeles Basin,11/15/2019,1100,319,0.00, ,0.00, ,571, ,15.7, ,57.7, ,97, ,56.7, ,3.1, ,214, ,59.6, 
78,Pomona,Los Angeles Basin,11/15/2019,1200,319,0.01, ,0.00, ,1190, ,15.8, ,61.3, ,85, ,56.9, ,3.3, ,187, ,59.6, 
78,Pomona,Los Angeles Basin,11/15/2019,1300,319,0.01, ,0.00, ,985, ,15.5, ,65.6, ,72, ,56.4, ,3.2, ,210, ,59.6, 
78,Pomona,Los Angeles Basin,11/15/2019,1400,319,0.01, ,0.00, ,777, ,14.1, ,68.8, ,59, ,53.8, ,2.4, ,201, ,59.7, 
78,Pomona,Los Angeles Basin,11/15/2019,1500,319,0.01, ,0.00, ,563, ,13.5, ,70.4, ,53, ,52.6, ,2.1, ,246, ,59.8, 
78,Pomona,Los Angeles Basin,11/15/2019,1600,319,0.00, ,0.00, ,258, ,13.9, ,68.6, ,58, ,53.4, ,5.4, ,255, ,59.9, 
78,Pomona,Los Angeles Basin,11/15/2019,1700,319,0.00, ,0.00, ,45, ,14.3, ,64.8, ,68, ,54.1, ,4.3, ,238, ,60.0, 
78,Pomona,Los Angeles Basin,11/15/2019,1800,319,0.00, ,0.00, ,1, ,14.3, ,60.8, ,79, ,54.1, ,2.6, ,241, ,60.1, 
78,Pomona,Los Angeles Basin,11/15/2019,1900,319,0.00, ,0.00, ,0, ,14.0, ,58.6, ,83, ,53.6, ,2.4, ,238, ,60.2, 
78,Pomona,Los Angeles Basin,11/15/2019,2000,319,0.00, ,0.00, ,1, ,13.1, ,55.0, ,89, ,51.8, ,1.3, ,6, ,60.3, 
78,Pomona,Los Angeles Basin,11/15/2019,2100,319,0.00, ,0.00, ,2, ,12.8, ,53.2, ,92, ,51.0, ,1.3, ,360, ,60.3, 
78,Pomona,Los Angeles Basin,11/15/2019,2200,319,0.00, ,0.00, ,0, ,12.5, ,52.1, ,94, ,50.4, ,1.1, ,22, ,60.4, 
78,Pomona,Los Angeles Basin,11/15/2019,2300,319,0.00, ,0.01, ,0, ,12.5, ,51.7, ,96, ,50.5, ,1.4, ,72, ,60.4, 
78,Pomona,Los Angeles Basin,11/15/2019,2400,319,0.00, ,0.00, ,0, ,12.0, ,50.4, ,96, ,49.4, ,1.3, ,16, ,60.3, 
78,Pomona,Los Angeles Basin,11/16/2019,0100,320,0.00, ,0.00, ,0, ,11.7, ,49.4, ,97, ,48.6, ,1.0, ,15, ,60.3, 
78,Pomona,Los Angeles Basin,11/16/2019,0200,320,0.00, ,0.00, ,0, ,11.7, ,49.3, ,98, ,48.7, ,2.2, ,354, ,60.2, 
78,Pomona,Los Angeles Basin,11/16/2019,0300,320,0.00, ,0.00, ,0, ,12.4, ,51.4, ,96, ,50.3, ,3.4, ,12, ,60.1, 
78,Pomona,Los Angeles Basin,11/16/2019,0400,320,0.00, ,0.00, ,0, ,12.5, ,51.9, ,95, ,50.4, ,4.0, ,2, ,60.0, 
78,Pomona,Los Angeles Basin,11/16/2019,0500,320,0.00, ,0.00, ,0, ,12.8, ,52.4, ,95, ,51.0, ,3.7, ,358, ,59.9, 
78,Pomona,Los Angeles Basin,11/16/2019,0600,320,0.00, ,0.00, ,0, ,12.7, ,52.7, ,94, ,51.0, ,3.6, ,8, ,59.8, 
78,Pomona,Los Angeles Basin,11/16/2019,0700,320,0.00, ,0.00, ,22, ,12.5, ,53.0, ,91, ,50.5, ,4.5, ,13, ,59.8, 
78,Pomona,Los Angeles Basin,11/16/2019,0800,320,0.00, ,0.00, ,300, ,13.2, ,55.3, ,88, ,51.9, ,3.7, ,10, ,59.7, 
78,Pomona,Los Angeles Basin,11/16/2019,0900,320,0.01, ,0.00, ,674, ,13.6, ,60.4, ,76, ,52.7, ,4.0, ,25, ,59.6, 
78,Pomona,Los Angeles Basin,11/16/2019,1000,320,0.01, ,0.00, ,1025, ,11.4, ,68.4, ,48, ,48.0, ,3.3, ,54, ,59.5, 
78,Pomona,Los Angeles Basin,11/16/2019,1100,320,0.01, ,0.00, ,1248, ,10.2, ,75.3, ,34, ,45.1, ,2.5, ,5, ,59.5, 
78,Pomona,Los Angeles Basin,11/16/2019,1200,320,0.02, ,0.00, ,1339, ,9.3, ,80.4, ,26, ,42.6, ,2.2, ,243, ,59.4, 
78,Pomona,Los Angeles Basin,11/16/2019,1300,320,0.02, ,0.00, ,1289, ,11.6, ,82.5, ,31, ,48.4, ,4.0, ,279, ,59.4, 
78,Pomona,Los Angeles Basin,11/16/2019,1400,320,0.01, ,0.00, ,1117, ,10.2, ,82.1, ,27, ,45.2, ,5.7, ,306, ,59.5, 
78,Pomona,Los Angeles Basin,11/16/2019,1500,320,0.01, ,0.00, ,811, ,9.5, ,81.8, ,26, ,43.1, ,5.3, ,290, ,59.6, 
78,Pomona,Los Angeles Basin,11/16/2019,1600,320,0.01, ,0.00, ,431, ,8.9, ,81.0, ,25, ,41.4, ,3.9, ,277, ,59.7, 
78,Pomona,Los Angeles Basin,11/16/2019,1700,320,0.00, ,0.00, ,85, ,10.8, ,75.4, ,36, ,46.5, ,2.3, ,282, ,59.8, 
78,Pomona,Los Angeles Basin,11/16/2019,1800,320,0.00, ,0.00, ,0, ,11.5, ,66.4, ,52, ,48.1, ,2.0, ,339, ,60.0, 
78,Pomona,Los Angeles Basin,11/16/2019,1900,320,0.00, ,0.00, ,0, ,11.7, ,61.7, ,62, ,48.6, ,2.2, ,18, ,60.1, 
78,Pomona,Los Angeles Basin,11/16/2019,2000,320,0.00, ,0.00, ,0, ,11.9, ,58.8, ,70, ,49.1, ,1.7, ,43, ,60.2, 
78,Pomona,Los Angeles Basin,11/16/2019,2100,320,0.00, ,0.00, ,0, ,11.8, ,56.3, ,76, ,48.8, ,1.5, ,44, ,60.3, 
78,Pomona,Los Angeles Basin,11/16/2019,2200,320,0.00, ,0.00, ,1, ,11.5, ,54.7, ,79, ,48.2, ,1.8, ,52, ,60.3, 
78,Pomona,Los Angeles Basin,11/16/2019,2300,320,0.00, ,0.00, ,2, ,11.0, ,53.2, ,80, ,47.2, ,1.9, ,9, ,60.3, 
78,Pomona,Los Angeles Basin,11/16/2019,2400,320,0.00, ,0.00, ,0, ,9.9, ,52.8, ,73, ,44.3, ,2.2, ,14, ,60.2, 
78,Pomona,Los Angeles Basin,11/17/2019,0100,321,0.00, ,0.00, ,0, ,9.1, ,52.0, ,68, ,42.0, ,1.9, ,56, ,60.2, 
78,Pomona,Los Angeles Basin,11/17/2019,0200,321,0.00, ,0.00, ,0, ,8.7, ,50.0, ,71, ,40.9, ,2.3, ,30, ,60.1, 
78,Pomona,Los Angeles Basin,11/17/2019,0300,321,0.00, ,0.00, ,0, ,9.0, ,50.7, ,72, ,41.9, ,3.3, ,26, ,59.9, 
78,Pomona,Los Angeles Basin,11/17/2019,0400,321,0.00, ,0.02, ,0, ,8.0, ,52.6, ,59, ,38.6, ,3.2, ,17, ,59.0, 
78,Pomona,Los Angeles Basin,11/17/2019,0500,321,0.00, ,0.00, ,0, ,7.5, ,53.2, ,55, ,37.3, ,3.3, ,355, ,58.9, 
78,Pomona,Los Angeles Basin,11/17/2019,0600,321,0.00, ,0.00, ,0, ,7.3, ,51.7, ,56, ,36.5, ,2.2, ,16, ,59.0, 
78,Pomona,Los Angeles Basin,11/17/2019,0700,321,0.00, ,0.00, ,21, ,7.4, ,50.6, ,59, ,36.8, ,3.2, ,59, ,58.9, 
78,Pomona,Los Angeles Basin,11/17/2019,0800,321,0.00, ,0.00, ,331, ,8.6, ,57.6, ,53, ,40.5, ,3.3, ,40, ,58.9, 
78,Pomona,Los Angeles Basin,11/17/2019,0900,321,0.01, ,0.00, ,722, ,9.3, ,69.5, ,38, ,42.5, ,1.8, ,139, ,58.9, 
78,Pomona,Los Angeles Basin,11/17/2019,1000,321,0.01,Y,0.00, ,1048, ,8.6, ,79.3,Y,25,Y,40.8,Y,4.2, ,310, ,58.8, 
78,Pomona,Los Angeles Basin,11/17/2019,1100,321,0.02,Y,0.00, ,1267, ,7.7, ,82.7,Y,20,Y,37.8,Y,4.3, ,309, ,58.7, 
78,Pomona,Los Angeles Basin,11/17/2019,1200,321,0.02, ,0.00, ,1360, ,7.0, ,85.0, ,17, ,35.4, ,4.9, ,307, ,58.7, 
78,Pomona,Los Angeles Basin,11/17/2019,1300,321,0.02, ,0.00, ,1306, ,6.9, ,85.3, ,17, ,35.1, ,6.2, ,308, ,58.7, 
78,Pomona,Los Angeles Basin,11/17/2019,1400,321,0.01, ,0.00, ,1129, ,7.2, ,86.5, ,17, ,36.2, ,4.7, ,306, ,58.8, 
78,Pomona,Los Angeles Basin,11/17/2019,1500,321,0.01, ,0.00, ,829, ,6.9, ,86.9, ,16, ,34.9, ,4.3, ,310, ,58.9, 
78,Pomona,Los Angeles Basin,11/17/2019,1600,321,0.01,Y,0.00, ,453, ,6.5, ,85.7,Y,15,Y,33.4,Y,4.1, ,325, ,59.0, 
78,Pomona,Los Angeles Basin,11/17/2019,1700,321,0.00,Y,0.00, ,96, ,8.0, ,78.4,Y,24,Y,38.9,Y,1.3, ,324, ,59.2, 
78,Pomona,Los Angeles Basin,11/17/2019,1800,321,0.00, ,0.00, ,0, ,8.1, ,67.7, ,35, ,38.9, ,1.2, ,40, ,59.3, 
78,Pomona,Los Angeles Basin,11/17/2019,1900,321,0.00, ,0.00, ,0, ,8.5, ,62.4, ,44, ,40.2, ,1.4, ,50, ,59.5, 
78,Pomona,Los Angeles Basin,11/17/2019,2000,321,0.00, ,0.00, ,0, ,7.9, ,59.6, ,45, ,38.5, ,1.4, ,20, ,59.6, 
78,Pomona,Los Angeles Basin,11/17/2019,2100,321,0.00, ,0.00, ,0, ,7.2, ,59.5, ,41, ,35.9, ,2.4, ,22, ,59.7, 
78,Pomona,Los Angeles Basin,11/17/2019,2200,321,0.00, ,0.00, ,1, ,7.5, ,58.5, ,45, ,37.2, ,2.2, ,24, ,59.7, 
78,Pomona,Los Angeles Basin,11/17/2019,2300,321,0.00,Y,0.06, ,2, ,7.5,Y,56.6, ,48,Y,37.1,Y,2.7, ,13, ,59.7, 
78,Pomona,Los Angeles Basin,11/17/2019,2400,321,0.00, ,0.00, ,0, ,7.0, ,56.0, ,46, ,35.3, ,3.0, ,44, ,59.7, 
78,Pomona,Los Angeles Basin,11/18/2019,0100,322,0.00, ,0.00, ,1, ,6.1, ,57.6, ,38, ,32.1, ,3.2, ,33, ,59.6, 
78,Pomona,Los Angeles Basin,11/18/2019,0200,322,0.00, ,0.00, ,2, ,5.4, ,61.4, ,29, ,28.9, ,2.5, ,14, ,59.6, 
78,Pomona,Los Angeles Basin,11/18/2019,0300,322,0.00, ,0.00, ,1, ,5.3, ,60.9, ,29, ,28.3, ,2.3, ,3, ,59.5, 
78,Pomona,Los Angeles Basin,11/18/2019,0400,322,0.00, ,0.00, ,1, ,5.3, ,59.3, ,31, ,28.5, ,3.3, ,355, ,59.4, 
78,Pomona,Los Angeles Basin,11/18/2019,0500,322,0.00, ,0.00, ,2, ,5.4, ,58.6, ,32, ,28.7, ,3.3, ,345, ,59.3, 
78,Pomona,Los Angeles Basin,11/18/2019,0600,322,0.00, ,0.00, ,2, ,5.1, ,59.4, ,30, ,27.7, ,3.1, ,350, ,59.2, 
78,Pomona,Los Angeles Basin,11/18/2019,0700,322,0.00, ,0.00, ,21, ,5.1, ,59.0, ,30, ,27.7, ,2.8, ,2, ,59.1, 
78,Pomona,Los Angeles Basin,11/18/2019,0800,322,0.00, ,0.00, ,329, ,5.8, ,61.3, ,31, ,30.6, ,2.8, ,336, ,59.0, 
78,Pomona,Los Angeles Basin,11/18/2019,0900,322,0.01, ,0.00, ,716, ,6.0, ,66.7, ,27, ,31.7, ,3.6, ,40, ,58.9, 
78,Pomona,Los Angeles Basin,11/18/2019,1000,322,0.01, ,0.00, ,1044, ,6.2, ,73.8, ,22, ,32.2, ,2.3, ,70, ,58.9, 
78,Pomona,Los Angeles Basin,11/18/2019,1100,322,0.01, ,0.00, ,1257, ,5.9, ,79.4, ,17, ,31.2, ,3.5, ,85, ,58.8, 
78,Pomona,Los Angeles Basin,11/18/2019,1200,322,0.02, ,0.00, ,1169, ,5.3, ,83.2, ,14, ,28.6, ,3.4, ,98, ,58.7, 
78,Pomona,Los Angeles Basin,11/18/2019,1300,322,0.02, ,0.00, ,1314, ,5.6, ,86.7, ,13, ,29.9, ,2.8, ,61, ,58.7, 
78,Pomona,Los Angeles Basin,11/18/2019,1400,322,0.01, ,0.00, ,1003, ,4.8, ,88.1, ,10, ,25.9, ,2.9, ,99, ,58.8, 
78,Pomona,Los Angeles Basin,11/18/2019,1500,322,0.01, ,0.00, ,502, ,5.3, ,86.2, ,13, ,28.7, ,2.5, ,64, ,58.8, 
78,Pomona,Los Angeles Basin,11/18/2019,1600,322,0.00,Y,0.00, ,428, ,7.2, ,85.4,Y,17,Y,36.1,Y,2.1, ,6, ,58.9, 
78,Pomona,Los Angeles Basin,11/18/2019,1700,322,0.00, ,0.00, ,63, ,9.2, ,74.2, ,32, ,42.4, ,1.7, ,347, ,59.1, 
78,Pomona,Los Angeles Basin,11/18/2019,1800,322,0.00,Y,0.00, ,0, ,8.2, ,71.0,Y,32,Y,39.5,Y,2.4, ,209, ,59.3, 
78,Pomona,Los Angeles Basin,11/18/2019,1900,322,0.00, ,0.00, ,0, ,9.2, ,64.8, ,44, ,42.3, ,2.0, ,64, ,59.4, 
78,Pomona,Los Angeles Basin,11/18/2019,2000,322,0.00, ,0.00, ,0, ,9.2, ,62.0, ,49, ,42.5, ,1.6, ,359, ,59.5, 
78,Pomona,Los Angeles Basin,11/18/2019,2100,322,0.00, ,0.00, ,0, ,9.3, ,59.6, ,53, ,42.7, ,2.0, ,69, ,59.6, 
78,Pomona,Los Angeles Basin,11/18/2019,2200,322,0.00, ,0.00, ,0, ,9.7, ,57.3, ,61, ,43.8, ,1.6, ,27, ,59.6, 
78,Pomona,Los Angeles Basin,11/18/2019,2300,322,0.00, ,0.00, ,1, ,9.0, ,56.4, ,58, ,41.8, ,1.6, ,261, ,59.6, 
78,Pomona,Los Angeles Basin,11/18/2019,2400,322,0.00, ,0.00, ,2, ,9.1, ,57.0, ,57, ,42.0, ,1.9, ,27, ,59.6, 
78,Pomona,Los Angeles Basin,11/19/2019,0100,323,0.00, ,0.00, ,2, ,9.0, ,56.4, ,58, ,41.9, ,1.4, ,11, ,59.6, 
78,Pomona,Los Angeles Basin,11/19/2019,0200,323,0.00, ,0.00, ,2, ,9.0, ,55.2, ,60, ,41.8, ,1.7, ,6, ,59.5, 
78,Pomona,Los Angeles Basin,11/19/2019,0300,323,0.00, ,0.00, ,1, ,7.2, ,58.9, ,42, ,36.1, ,2.7, ,16, ,59.5, 
78,Pomona,Los Angeles Basin,11/19/2019,0400,323,0.00, ,0.00, ,1, ,6.7, ,60.8, ,37, ,34.3, ,2.3, ,9, ,59.4, 
78,Pomona,Los Angeles Basin,11/19/2019,0500,323,0.00, ,0.00, ,1, ,6.7, ,60.1, ,38, ,34.3, ,3.5, ,4, ,59.3, 
78,Pomona,Los Angeles Basin,11/19/2019,0600,323,0.00,Y,0.00, ,0, ,6.6, ,62.0,Y,35,Y,33.9,Y,3.4, ,36, ,59.3, 
78,Pomona,Los Angeles Basin,11/19/2019,0700,323,0.00, ,0.00, ,9, ,7.2, ,60.6, ,40, ,36.2, ,2.2, ,33, ,59.2, 
78,Pomona,Los Angeles Basin,11/19/2019,0800,323,0.00, ,0.00, ,97, ,8.2, ,59.9, ,47, ,39.5, ,1.9, ,12, ,59.1, 
78,Pomona,Los Angeles Basin,11/19/2019,0900,323,0.00, ,0.00, ,267, ,7.4, ,64.4, ,36, ,36.8, ,3.3, ,46, ,59.1, 
78,Pomona,Los Angeles Basin,11/19/2019,1000,323,0.01, ,0.00, ,614, ,7.6, ,69.0, ,31, ,37.3, ,3.4, ,39, ,59.0, 
78,Pomona,Los Angeles Basin,11/19/2019,1100,323,0.01, ,0.00, ,815, ,6.7, ,74.5, ,23, ,34.2, ,4.4, ,67, ,59.0, 
78,Pomona,Los Angeles Basin,11/19/2019,1200,323,0.01, ,0.00, ,1082, ,7.0, ,78.7, ,21, ,35.3, ,3.1, ,259, ,59.0, 
78,Pomona,Los Angeles Basin,11/19/2019,1300,323,0.01, ,0.00, ,963, ,8.1, ,77.0, ,26, ,39.1, ,6.5, ,278, ,59.0, 
78,Pomona,Los Angeles Basin,11/19/2019,1400,323,0.01, ,0.00, ,549, ,8.1, ,74.5, ,28, ,39.0, ,6.3, ,233, ,59.0, 
78,Pomona,Los Angeles Basin,11/19/2019,1500,323,0.01, ,0.00, ,510, ,7.6, ,73.7, ,27, ,37.4, ,5.2, ,221, ,59.1, 
78,Pomona,Los Angeles Basin,11/19/2019,1600,323,0.00, ,0.00, ,181, ,8.6, ,70.9, ,33, ,40.6, ,4.8, ,203, ,59.1, 
